"Employbl Company ID","Company Name","Website","Address 1","City","State","Zip","Latitude","Longitude","Company Description","Thumbnail URL"
153,"ClearBrain","clearbrain.com",,"San Francisco","CA",,37.774929,-122.419415,"Growth marketing, powered by AI. Retarget the right users at the right time. Increase lift through predictive ads, lookalikes, and emails.",
154,"ClearMetal","www.clearmetal.com","225 Bush St","San Francisco","CA",94104,37.790882,-122.401552,"End-to-end visibility with order level detail across every shipment",
155,"Clever","clever.com","1263 Mission St","San Francisco","CA",94103,37.776408,-122.413882,"Clever makes it easy to use technology in the classroom",
156,"ClickUp","clickup.com","580 Howard St Unit 101","San Francisco","CA",94105,37.787258,-122.398063,"Created out of frustration with project management software, ClickUp is a beautifully intuitive way to get more done.",
157,"Climate Corporation","climate.com","201 3rd St #1100","San Francisco","CA",94103,37.785067,-122.399868,"Digital agriculture's leading farm software platform",
158,"Cloud4Wi","cloud4wi.com","363 Clementina St","San Francisco","CA",94103,37.781278,-122.402944,"Cloud4Wi offers the enterprise-grade product suite to better understand and engage visitors.",
159,"Cloudbees","www.cloudbees.com","2001 Gateway Pl #670W","San Jose","CA",95110,37.369715,-121.922733,"We’re Building the World’s First End-to-End Continuous Software Delivery System",
160,"CloudFabrix","cloudfabrix.com","7901 Stoneridge Dr #300","Pleasanton","CA",94588,37.690223,-121.930334,"Outcomes Driven AIOps Platform | Transform IT for responsive and business-aligned IT that is agile, efficient and analytics-driven.",
161,"Cloudflare","www.cloudflare.com","101 Townsend St","San Francisco","CA",94107,37.780223,-122.390587,"Cloudflare makes your applications faster & safer.",
162,"Clover Health","www.cloverhealth.com","22 4th St 6th floor","San Francisco","CA",94103,37.784814,-122.405614,"We're the Medicare plan that believes great care starts with treating people with respect.",
163,"Clover Network","clover.com","415 N Mathilda Ave","Sunnyvale","CA",94085,37.386705,-122.031980,"Clover designs smart, customized point of sale devices that make running your business easier & accepting payments from customers seamless.",
164,"Coda","coda.io","185 Berry St Suite 6600","San Francisco","CA",94107,37.776597,-122.391949,"For years, your team has been split  across spreadsheets, docs, and apps.
It’s time to bring us back together.",
165,"Code Nation","codenation.org","995 Market St","San Francisco","CA",94103,37.782052,-122.409694,"Code Nation equips students in under-resourced high schools with the skills, experiences, and connections that together create access to careers in technology.",
166,"Codecademy","www.codecademy.com","575 Broadway","New York","NY",10012,40.724518,-73.997855,"Join the Millions Learning to Code with Codecademy","https://i.imgur.com/EnK0BiC.png"
167,"CodeSignal","codesignal.com","201 California St","San Francisco","CA",94111,37.793034,-122.399030,"The most comprehensive technical assessment platform designed to help companies #GoBeyondResumes in tech recruiting.",
168,"Codexis","codexis.com","400 Penobscot Dr","Redwood City","CA",94063,37.500281,-122.216549,"Codexis is a leading protein engineering company that applies its technology to the development of biocatalysts for commercial manufacture of pharmaceuticals",
169,"Coffee Meets Bagel","coffeemeetsbagel.com","111 Ellis St","San Francisco","CA",94105,37.785333,-122.408147,"Meet your everything bagel today",
170,"Coinbase","www.coinbase.com","548 Market St #23008","San Francisco","CA",94104,37.790029,-122.400840,"Coinbase is the easiest and most trusted place to buy, sell, and manage your digital currency.",
171,"CoInspect","coinspectapp.com","1516 Folsom St unit c","San Francisco","CA",94103,37.771857,-122.414584,"CoInspect App is an all-in-one solution that offers food safety compliance, brand standard audits, supply chain audits easily. Request a FREE Demo.",
172,"Coit Group","www.coitgroup.com","500 Sansome St # 510","San Francisco","CA",94111,37.795210,-122.401154,"Recruitment Process Outsourcing Company. Recruitment Services to Build Executive, Sales and Technical Teams for Fast Growth Companies.",
173,"Collective Health","collectivehealth.com","85 Bluxome St","San Francisco","CA",94107,37.776105,-122.397302,"Optimize the health of your company with our Workforce Health Management System.",
174,"Comfy","comfyapp.com","1504 Franklin St Suite 200","Oakland","CA",94612,37.804838,-122.268901,"Comfy connects people, places, and systems to drive employee satisfaction, optimize space utilization, and increase building efficiency.",
175,"comma.ai","comma.ai","579 Kansas St","San Francisco","CA",94107,37.762642,-122.402942,"Ghostriding for the masses. Experience the future of driving. Retrofit your car with a copilot today.",
176,"Compology","compology.com","1045 Bryant St Suite 101","San Francisco","CA",94103,37.771769,-122.407331,"the only camera-based dumpster monitoring solution built for waste, recycling and compost",
177,"Copper","www.copper.com","301 Howard St #600","San Francisco","CA",94105,37.789527,-122.394276,"ProsperWorks is now Copper. Copper is a new kind of productivity crm that's designed to do all your busywork, so you can focus on building long-lasting business relationships.",
178,"CoreOS","coreos.com","101 New Montgomery St","San Francisco","CA",94105,37.787412,-122.400224,"Open source, containers, and Kubernetes (acquired by RedHat)",
179,"Coursera","www.coursera.org","381 E Evelyn Ave","Mountain View","CA",94041,37.386873,-122.060787,"Choose your #CourseToSuccess! Learn online and earn valuable credentials from top universities like Yale, Michigan, Stanford",
180,"Cradlepoint","cradlepoint.com","718 University Ave Suite 200","Los Gatos","CA",95032,37.236957,-121.975021,"Founded in 2006, Cradlepoint has grown to become the industry leader in cloud-delivered 4G LTE network solutions for business, service provider, and government organizations, and we are committed to extending our leadership into the emerging 5G space.",
181,"Creative Market","creativemarket.com","Pier 9 The Embarcadero","San Francisco","CA",94111,37.800539,-122.396966,"Graphics, fonts, themes, photos and more, starting at $2!",
182,"Credit Karma","www.creditkarma.com","760 Market St","San Francisco","CA",94102,37.786560,-122.405275,"Credit Karma is an American multinational personal finance company",
183,"Cricket Health","crickethealth.com","540 Howard St 2nd Floor","San Francisco","CA",94105,37.787956,-122.397247,"We empower kidney patients to take charge of their health, helping them achieve better outcomes while reducing costs for the system",
184,"Criteo","www.criteo.com","387 Park Ave S","New York","NY",10016,40.742901,-73.984138,"The advertising platform for the open Internet.",
185,"Crowdcast","www.crowdcast.io","221 Kearny St # 3","San Francisco","CA",94108,37.790169,-122.404171,"Grow your audience with live video Q&As, interviews, summits, webinars and more.",
186,"Cruise Automation","www.getcruise.com","1201 Bryant St","San Francisco","CA",94103,37.770038,-122.409703,"Cruise Automation is a self-driving car company that develops an autopilot system for existing cars.",
187,"Crunchbase","www.crunchbase.com","564 Market St #700","San Francisco","CA",94104,37.789685,-122.401137,"Democratizing the way innovators find opportunity.",
188,"Crunchyroll","www.crunchyroll.com","835 Market St","San Francisco","CA",94103,37.783535,-122.406855,"Watch the best anime online and legally stream simulcasts including Dragon Ball Super, Attack on Titan, Naruto Shippuden",
189,"Culture Amp","www.cultureamp.com","660 Market St #500","San Francisco","CA",94104,37.788307,-122.402957,"Culture Amp is an employee feedback platform that employers use to collect, understand and act on employee feedback.",
190,"CyberCube","www.cybcube.com","58 2nd St 3rd floor","San Francisco","CA",94105,37.788465,-122.400666,"CyberCube delivers data-driven cyber analytics built specifically for the insurance industry.",
191,"Daily Kos","dailykos.com",,"Oakland","CA",,37.804364,-122.271114,"Daily Kos is a group blog and internet forum focused on the Democratic Party and liberal American politics.",
192,"Databricks","databricks.com","160 Spear St 13th floor","San Francisco","CA",94105,37.791365,-122.393741,"Databricks provides a Unified Analytics Platform that accelerates innovation by unifying data science, engineering and business.",
193,"Datadog","www.datadoghq.com","650 California St","San Francisco","CA",94108,37.792936,-122.405378,"See inside any stack, any app, at any scale, anywhere.",
194,"DataFox","www.datafox.com","835 Howard St","San Francisco","CA",94103,37.782493,-122.403364,"Account data powered by AI. Account scoring designed by you.",
195,"Dataminr","www.dataminr.com","6 E 32nd St","New York","NY",10016,40.746545,-73.984982,"Dataminr's clients are the first to know about critical events and breaking information, enabling them to act faster and stay one step ahead.",
196,"Datavisor","datavisor.com","967 N Shoreline Blvd","Mountain View","CA",94043,37.407728,-122.077488,"Predict novel, evolving attacks with Unsupervised Machine Learning.",
197,"Dealpath","www.dealpath.com","300 California St Suite 200","San Francisco","CA",94104,37.793493,-122.400446,"Dealpath is the real estate industry's leading cloud-based deal management platform.",
198,"Deepnote","www.deepnote.org",,"San Francisco","CA",,37.774929,-122.419415,"Deepnote is the easiest way to publish Jupyter notebooks",
199,"Demandbase","www.demandbase.com","680 Folsom St #400","San Francisco","CA",94107,37.784558,-122.398564,"Demandbase, a targeting and personalization marketing platform for B2B marketers, provides targeted advertising and sales IQ solutions.",
200,"Design Action Collective","designaction.org","1730 Franklin St","Oakland","CA",94612,37.806559,-122.267826,"GRAPHIC DESIGN + VISUAL COMMUNICATIONS FOR PROGRESSIVE, NON-PROFIT, & SOCIAL CHANGE ORGANIZATIONS.",
201,"DesignMap","www.designmap.com","700 Alabama St","San Francisco","CA",94110,37.760280,-122.411927,"User experience design to improve the workplace. We bring years of experience from our work with industry leaders to deliver smart solutions that make enterprise software great.",
